endTime,artistName,trackName,msPlayed,weekday,hour
2019-01-09 08:43:00,Arctic Monkeys,Teddy Picker,153401,Wednesday,8
2019-01-10 17:11:00,Arctic Monkeys,A Certain Romance,331200,Thursday,17
2019-01-10 17:16:00,Arctic Monkeys,A Certain Romance,191024,Thursday,17
2019-01-10 19:39:00,The Kooks,Bad Habit,221413,Thursday,19
2019-01-10 19:55:00,Dire Straits,On Every Street,303560,Thursday,19
2019-01-10 20:00:00,Interpol,Rest My Chemistry,300506,Thursday,20
2019-01-10 20:02:00,The Strokes,Taken for a Fool,90800,Thursday,20
2019-01-10 20:07:00,Dire Straits,Sultans Of Swing,348624,Thursday,20
2019-01-10 20:08:00,The Police,Canary In A Coalmine - Remastered 2003,33140,Thursday,20
2019-01-10 20:14:00,Dire Straits,Communiqué,348960,Thursday,20
2019-01-10 20:17:00,The Cars,Lust for Kicks,205730,Thursday,20
2019-01-10 20:22:00,Fleetwood Mac,The Chain - 2004 Remaster,270213,Thursday,20
2019-01-10 20:25:00,Fleetwood Mac,You Make Loving Fun - 2004 Remaster,160766,Thursday,20
2019-01-10 20:30:00,Oasis,Don't Look Back in Anger - Remastered,289560,Thursday,20
2019-01-10 20:51:00,Oasis,Stand by Me,125230,Thursday,20
2019-01-11 09:12:00,Arctic Monkeys,A Certain Romance,336775,Friday,9
2019-01-11 09:14:00,Arctic Monkeys,Red Light Indicates Doors Are Secured,143626,Friday,9
2019-01-11 09:14:00,Interpol,Rest My Chemistry,13732,Friday,9
2019-01-11 09:17:00,Arctic Monkeys,Balaclava,172964,Friday,9
2019-01-11 09:20:00,Arctic Monkeys,Brianstorm,172866,Friday,9
2019-01-11 09:28:00,Arctic Monkeys,Teddy Picker,106563,Friday,9
2019-01-11 13:23:00,Arctic Monkeys,Do Me a Favour,239944,Friday,13
2019-01-11 13:26:00,Arctic Monkeys,This House is a Circus,191680,Friday,13
2019-01-11 13:27:00,Arctic Monkeys,"If You Were There, Beware",47004,Friday,13
2019-01-11 13:29:00,Arctic Monkeys,The Bad Thing,145213,Friday,13
2019-01-11 13:34:00,Arctic Monkeys,Old Yellow Bricks,189582,Friday,13
2019-01-11 14:04:00,Art Blakey,Buhaina Chant,51740,Friday,14
2019-01-11 14:15:00,"Carlos ""Patato"" Valdez",La Ambulancia,653794,Friday,14
2019-01-11 14:22:00,"Carlos ""Patato"" Valdez",Quedate Sin Amor,53230,Friday,14
2019-01-11 14:22:00,"Carlos ""Patato"" Valdez",Como Suena Mi Son,412685,Friday,14
2019-01-11 16:16:00,Arctic Monkeys,505,275389,Friday,16
2019-01-11 16:16:00,Arctic Monkeys,Teddy Picker,11272,Friday,16
2019-01-11 16:19:00,Arctic Monkeys,Arabella,207356,Friday,16
2019-01-11 16:33:00,Arctic Monkeys,Arabella,207356,Friday,16
2019-01-11 16:38:00,Arctic Monkeys,I Want It All,185406,Friday,16
2019-01-11 17:27:00,Arctic Monkeys,Settle For A Draw,200026,Friday,17
2019-01-12 11:04:00,The Black Keys,Fever,244700,Saturday,11
2019-01-12 11:11:00,The Black Keys,Weight of Love,410186,Saturday,11
2019-01-12 11:15:00,The Black Keys,In Time,268120,Saturday,11
2019-01-12 11:23:00,The Black Keys,Turn Blue,222960,Saturday,11
2019-01-12 11:27:00,The Black Keys,Fever,246306,Saturday,11
2019-01-12 11:31:00,The Black Keys,Year in Review,228120,Saturday,11
2019-01-12 11:35:00,The Black Keys,Bullet in the Brain,255946,Saturday,11
2019-01-12 11:39:00,The Black Keys,It's Up to You Now,190720,Saturday,11
2019-01-12 11:42:00,The Black Keys,Waiting on Words,217120,Saturday,11
2019-01-12 11:46:00,The Black Keys,10 Lovers,213226,Saturday,11
2019-01-12 11:50:00,The Black Keys,In Our Prime,278106,Saturday,11
2019-01-12 11:54:00,The Black Keys,Gotta Get Away,180173,Saturday,11
2019-01-12 11:57:00,The Black Keys,Thickfreakness,228373,Saturday,11
2019-01-12 11:58:00,MGMT,Time to Pretend,21536,Saturday,11
2019-01-12 12:01:00,The Black Keys,Lonely Boy,193653,Saturday,12
2019-01-12 12:06:00,The Black Keys,Dead and Gone,221026,Saturday,12
2019-01-12 12:10:00,The Black Keys,Gold on the Ceiling,224333,Saturday,12
2019-01-12 12:23:00,The Black Keys,Little Black Submarines,251266,Saturday,12
2019-01-12 12:26:00,The Black Keys,Money Maker,177240,Saturday,12
2019-01-12 12:29:00,The Black Keys,Run Right Back,197000,Saturday,12
2019-01-12 12:33:00,The Black Keys,Sister,205186,Saturday,12
2019-01-12 12:37:00,The Black Keys,Hell of a Season,225013,Saturday,12
2019-01-12 12:40:00,The Black Keys,Stop Stop,162900,Saturday,12
2019-01-12 12:40:00,Queens of the Stone Age,I Sat By The Ocean,36304,Saturday,12
2019-01-12 12:44:00,Arctic Monkeys,Settle For A Draw,224192,Saturday,12
2019-01-12 13:15:00,Rage Against The Machine,Settle For Nothing,18306,Saturday,13
2019-01-12 13:19:00,Arctic Monkeys,Anyways,221229,Saturday,13
2019-01-12 13:20:00,Arctic Monkeys,The Bakery,105847,Saturday,13
2019-01-12 13:25:00,Arctic Monkeys,"Four Out Of Five - Recorded at Electric Lady Studios, New York",191922,Saturday,13
2019-01-12 13:29:00,Arctic Monkeys,Settle For A Draw,200026,Saturday,13
2019-01-12 13:31:00,Arctic Monkeys,7,128506,Saturday,13
2019-01-12 13:32:00,Arctic Monkeys,Stickin To The Floor,80973,Saturday,13
2019-01-12 13:33:00,Arctic Monkeys,Baby I'm Yours,60613,Saturday,13
2019-01-12 13:37:00,Arctic Monkeys,Leave Before The Lights Come On,233946,Saturday,13
2019-01-12 13:41:00,Arctic Monkeys,Plastic Tramp,173447,Saturday,13
2019-01-12 13:43:00,Arctic Monkeys,Bad Woman,139720,Saturday,13
2019-01-12 13:46:00,Arctic Monkeys,The Death Ramps,201173,Saturday,13
2019-01-12 13:48:00,Arctic Monkeys,Nettles,104986,Saturday,13
2019-01-12 13:49:00,Arctic Monkeys,I Haven't Got My Strange,59889,Saturday,13
2019-01-12 15:23:00,Arctic Monkeys,Catapult,206944,Saturday,15
2019-01-12 15:23:00,Arctic Monkeys,Sketchead,12037,Saturday,15
2019-01-12 15:26:00,Arctic Monkeys,The Afternoon's Hat,150002,Saturday,15
2019-01-12 15:31:00,Cigarettes After Sex,Nothing's Gonna Hurt You Baby,286293,Saturday,15
2019-01-12 15:36:00,Cigarettes After Sex,K.,320030,Saturday,15
2019-01-12 15:40:00,Cigarettes After Sex,Crush,266666,Saturday,15
2019-01-12 15:44:00,Cigarettes After Sex,Sunsetz,215150,Saturday,15
2019-01-12 15:46:00,Cigarettes After Sex,Neon Moon,23540,Saturday,15
2019-01-12 19:19:00,The Kooks,Bad Habit,17426,Saturday,19
2019-01-12 19:23:00,The Black Keys,I Got Mine - Live 6music Hub Session,268672,Saturday,19
2019-01-12 19:27:00,The Black Keys,Howlin' For You - Live,42359,Saturday,19
2019-01-12 19:27:00,The Black Keys,Everlasting Light - Live,207350,Saturday,19
2019-01-12 19:31:00,Franz Ferdinand,No You Girls - Live,201053,Saturday,19
2019-01-12 19:37:00,Franz Ferdinand,Can't Stop Feeling - Live,363213,Saturday,19
2019-01-12 19:42:00,Oasis,Cast No Shadow - Live at Maine Road,235087,Saturday,19
2019-01-12 19:44:00,The Last Shadow Puppets,Standing Next To Me - Live from Spotify London,172815,Saturday,19
2019-01-12 19:48:00,The Last Shadow Puppets,The Meeting Place,22310,Saturday,19
2019-01-12 19:48:00,Nirvana,Heart-Shaped Box,17006,Saturday,19
2019-01-12 19:48:00,The Last Shadow Puppets,My Mistakes Were Made For You,186546,Saturday,19
2019-01-12 19:50:00,Queens of the Stone Age,My God Is The Sun,90311,Saturday,19
2019-01-12 19:50:00,Queens of the Stone Age,Little Sister,15235,Saturday,19
2019-01-12 19:54:00,Florence + The Machine,June,10755,Saturday,19
2019-01-12 19:54:00,Tame Impala,Feels Like We Only Go Backwards,192960,Saturday,19
2019-01-12 20:06:00,Blakroc feat. Nicole Wray & NOE,Done Did It,150667,Saturday,20
2019-01-12 20:34:00,The Neighbourhood,Prey,282640,Saturday,20
2019-01-12 20:37:00,The Neighbourhood,Cry Baby,235160,Saturday,20
2019-01-12 20:44:00,The Neighbourhood,Wiped Out!,373373,Saturday,20
2019-01-12 20:48:00,The Neighbourhood,The Beach,255133,Saturday,20
2019-01-12 20:52:00,The Neighbourhood,Daddy Issues,169520,Saturday,20
2019-01-12 20:56:00,The Neighbourhood,Ferrari,13462,Saturday,20
2019-01-12 20:56:00,The Neighbourhood,Greetings from Califournia,244040,Saturday,20
2019-01-12 20:59:00,The Neighbourhood,R.I.P. 2 My Youth,205280,Saturday,20
2019-01-12 21:04:00,The Last Shadow Puppets,Wondrous Place,281713,Saturday,21
2019-01-12 21:10:00,Franz Ferdinand,No You Girls - Live,196924,Saturday,21
2019-01-12 21:13:00,Franz Ferdinand,Evil Eye - Live,175653,Saturday,21
2019-01-12 21:17:00,Franz Ferdinand,Fresh Strawberries - Live,195000,Saturday,21
2019-01-12 21:17:00,Franz Ferdinand,Right Action - Live,37204,Saturday,21
2019-01-13 12:19:00,Arctic Monkeys,Catapult,211928,Sunday,12
2019-01-13 12:22:00,Arctic Monkeys,Catapult,206944,Sunday,12
2019-01-13 12:29:00,Arctic Monkeys,Catapult,206944,Sunday,12
2019-01-13 12:36:00,Arctic Monkeys,Catapult,206944,Sunday,12
2019-01-13 12:40:00,Arctic Monkeys,Catapult,206944,Sunday,12
2019-01-13 12:47:00,Arctic Monkeys,Fright Lined Dining Room,131616,Sunday,12
2019-01-13 13:10:00,Arctic Monkeys,Catapult,197900,Sunday,13
2019-01-13 13:17:00,The Black Keys,Weight of Love,410186,Sunday,13
2019-01-13 13:21:00,The Black Keys,In Time,268120,Sunday,13
2019-01-13 13:25:00,The Black Keys,Turn Blue,222960,Sunday,13
2019-01-13 13:26:00,Arctic Monkeys,Catapult,204017,Sunday,13
2019-01-13 13:29:00,The Black Keys,Fever,246306,Sunday,13
2019-01-13 13:33:00,The Black Keys,Year in Review,228120,Sunday,13
2019-01-13 13:37:00,The Black Keys,Bullet in the Brain,255946,Sunday,13
2019-01-13 13:40:00,The Black Keys,It's Up to You Now,190720,Sunday,13
2019-01-13 15:20:00,The Black Keys,Waiting on Words,14540,Sunday,15
2019-01-13 17:09:00,The Black Keys,In Time,268120,Sunday,17
2019-01-13 17:12:00,The Black Keys,Turn Blue,222960,Sunday,17
2019-01-13 17:16:00,The Black Keys,Fever,246306,Sunday,17
2019-01-13 17:20:00,The Black Keys,Year in Review,228120,Sunday,17
2019-01-13 17:24:00,The Black Keys,Bullet in the Brain,255946,Sunday,17
2019-01-13 17:28:00,The Black Keys,It's Up to You Now,190720,Sunday,17
2019-01-13 17:31:00,The Black Keys,Waiting on Words,217120,Sunday,17
2019-01-13 18:08:00,The Black Keys,10 Lovers,75226,Sunday,18
2019-01-13 18:18:00,Arctic Monkeys,505,253586,Sunday,18
2019-01-13 18:39:00,Arctic Monkeys,505,251736,Sunday,18
2019-01-13 21:16:00,The Killers,Jenny Was A Friend Of Mine,79940,Sunday,21
2019-01-13 21:20:00,Red Hot Chili Peppers,The Power of Equality,243533,Sunday,21
2019-01-13 21:23:00,Red Hot Chili Peppers,If You Have to Ask,216693,Sunday,21
2019-01-13 22:31:00,Red Hot Chili Peppers,Breaking the Girl,295373,Sunday,22
2019-01-13 22:37:00,Red Hot Chili Peppers,Funky Monks,323333,Sunday,22
2019-01-13 22:40:00,Red Hot Chili Peppers,Suck My Kiss,217133,Sunday,22
2019-01-13 22:44:00,Red Hot Chili Peppers,I Could Have Lied,244400,Sunday,22
2019-01-13 22:48:00,Red Hot Chili Peppers,Mellowship Slinky in B Major,239960,Sunday,22
2019-01-13 22:52:00,Red Hot Chili Peppers,The Righteous & the Wicked,237284,Sunday,22
2019-01-13 22:57:00,Red Hot Chili Peppers,The Righteous & the Wicked,248000,Sunday,22
2019-01-13 23:01:00,Red Hot Chili Peppers,Give It Away,282906,Sunday,23
2019-01-13 23:06:00,Red Hot Chili Peppers,Blood Sugar Sex Magik,271160,Sunday,23
2019-01-13 23:10:00,Red Hot Chili Peppers,Under the Bridge,264306,Sunday,23
2019-01-13 23:15:00,Red Hot Chili Peppers,Naked in the Rain,265560,Sunday,23
2019-01-13 23:21:00,Red Hot Chili Peppers,Apache Rose Peacock,282133,Sunday,23
2019-01-13 23:27:00,Red Hot Chili Peppers,The Greeting Song,193506,Sunday,23
2019-01-13 23:31:00,Red Hot Chili Peppers,My Lovely Man,217515,Sunday,23
2019-01-14 00:37:00,Eminem,"Lose Yourself - From ""8 Mile"" Soundtrack",326466,Monday,0
2019-01-14 00:38:00,Eminem,Lucky You (feat. Joyner Lucas),87387,Monday,0
2019-01-14 00:43:00,Eminem,Killshot,253579,Monday,0
2019-01-14 00:43:00,Eminem,Venom - Music From The Motion Picture,10552,Monday,0
2019-01-14 00:49:00,Eminem,'Till I Collapse,293233,Monday,0
2019-01-14 00:55:00,Eminem,"Lose Yourself - From ""8 Mile"" Soundtrack",307976,Monday,0
2019-01-14 08:15:00,Eminem,"Lose Yourself - From ""8 Mile"" Soundtrack",128976,Monday,8
2019-01-14 08:19:00,Arctic Monkeys,Catapult,218228,Monday,8
2019-01-14 08:21:00,Arctic Monkeys,Settle For A Draw,90234,Monday,8
2019-01-14 08:24:00,Arctic Monkeys,Arabella,207356,Monday,8
2019-01-14 08:26:00,Arctic Monkeys,I Want It All,128951,Monday,8
2019-01-14 17:17:00,Eminem,"Lose Yourself - From ""8 Mile"" Soundtrack",324104,Monday,17
2019-01-14 17:18:00,Pharoahe Monch,Simon Says,49896,Monday,17
2019-01-14 17:36:00,Arctic Monkeys,One For The Road,206051,Monday,17
2019-01-14 17:40:00,Arctic Monkeys,Arabella,207356,Monday,17
2019-01-14 17:43:00,Arctic Monkeys,I Want It All,185406,Monday,17
2019-01-14 17:47:00,Arctic Monkeys,No. 1 Party Anthem,243131,Monday,17
2019-01-14 17:50:00,Arctic Monkeys,Mad Sounds,215011,Monday,17
2019-01-14 17:53:00,Arctic Monkeys,Fireside,181049,Monday,17
2019-01-14 17:56:00,Arctic Monkeys,Why'd You Only Call Me When You're High?,161123,Monday,17
2019-01-14 17:59:00,Arctic Monkeys,Snap Out Of It,193030,Monday,17
2019-01-14 18:04:00,Arctic Monkeys,Knee Socks,257563,Monday,18
2019-01-14 18:07:00,Arctic Monkeys,I Wanna Be Yours,183956,Monday,18
2019-01-14 18:08:00,The Doors,L'America,29443,Monday,18
2019-01-14 18:52:00,Red Hot Chili Peppers,My Lovely Man,279066,Monday,18
2019-01-14 23:26:00,Red Hot Chili Peppers,Sir Psycho Sexy,456483,Monday,23
2019-01-14 23:31:00,Red Hot Chili Peppers,The Righteous & the Wicked,248000,Monday,23
2019-01-14 23:35:00,Red Hot Chili Peppers,Give It Away,282906,Monday,23
2019-01-14 23:40:00,Red Hot Chili Peppers,Blood Sugar Sex Magik,271160,Monday,23
2019-01-14 23:43:00,Red Hot Chili Peppers,Under the Bridge,71723,Monday,23
2019-01-15 07:32:00,Arctic Monkeys,Knee Socks,252051,Tuesday,7
2019-01-15 07:35:00,Arctic Monkeys,Why'd You Only Call Me When You're High?,161123,Tuesday,7
2019-01-15 07:38:00,Arctic Monkeys,Fireside,196913,Tuesday,7
2019-01-15 07:53:00,Arctic Monkeys,R U Mine?,119254,Tuesday,7
2019-01-15 18:21:00,Arctic Monkeys,Do I Wanna Know?,272394,Tuesday,18
2019-01-15 18:23:00,Arctic Monkeys,R U Mine?,79449,Tuesday,18
2019-01-15 18:26:00,Arctic Monkeys,R U Mine?,201726,Tuesday,18
2019-01-15 18:30:00,Arctic Monkeys,Arabella,207356,Tuesday,18
2019-01-15 18:36:00,Arctic Monkeys,R U Mine?,213937,Tuesday,18
2019-01-15 19:28:00,Arctic Monkeys,One For The Road,113763,Tuesday,19
2019-01-15 20:05:00,The Beatles,Penny Lane - Stereo Mix 2017,180693,Tuesday,20
2019-01-15 20:07:00,The Animals,Don't Let Me Be Misunderstood,145693,Tuesday,20
2019-01-15 21:39:00,The Animals,Don't Let Me Be Misunderstood,146223,Tuesday,21
2019-01-15 21:40:00,The Beach Boys,All I Wanna Do - Remastered 2009,95676,Tuesday,21
2019-01-15 21:41:00,The Velvet Underground,Little Jack,16300,Tuesday,21
2019-01-15 21:44:00,The Beatles,Being For The Benefit Of Mr. Kite! - Speech From Before Take 1 / Take 4 And Speech At End,188320,Tuesday,21
2019-01-15 21:49:00,The Beatles,Being For The Benefit Of Mr. Kite! - Take 7,155200,Tuesday,21
2019-01-15 22:33:00,The Beatles,Lovely Rita - Speech And Take 9,33990,Tuesday,22
2019-01-15 22:37:00,Aerosmith,Dream On,266960,Tuesday,22
2019-01-15 22:42:00,Aerosmith,Cryin',308333,Tuesday,22
2019-01-15 22:43:00,Bon Jovi,Wanted Dead Or Alive,14096,Tuesday,22
2019-01-15 22:48:00,Bon Jovi,Wanted Dead Or Alive,18756,Tuesday,22
2019-01-15 22:48:00,Aerosmith,Cryin',308333,Tuesday,22
2019-01-15 22:51:00,Led Zeppelin,Good Times Bad Times - 1993 Remaster,166266,Tuesday,22
2019-01-15 22:58:00,Led Zeppelin,Babe I'm Gonna Leave You - 1990 Remaster,401066,Tuesday,22
2019-01-15 23:04:00,Led Zeppelin,You Shook Me - 1993 Remaster,388093,Tuesday,23
2019-01-15 23:10:00,Led Zeppelin,Dazed and Confused,386373,Tuesday,23
2019-01-15 23:24:00,Led Zeppelin,Your Time Is Gonna Come - 1990 Remaster,271436,Tuesday,23
2019-01-16 10:46:00,Arctic Monkeys,R U Mine?,245079,Wednesday,10
2019-01-16 10:49:00,Arctic Monkeys,Brianstorm,171494,Wednesday,10
2019-01-16 10:52:00,Arctic Monkeys,Still Take You Home,186955,Wednesday,10
2019-01-16 10:56:00,Arctic Monkeys,The View From The Afternoon,219434,Wednesday,10
2019-01-16 16:30:00,Led Zeppelin,How Many More Times - 1993 Remaster,264130,Wednesday,16
2019-01-16 16:37:00,Wishbone Ash,Persephone,418720,Wednesday,16
2019-01-16 16:45:00,Wishbone Ash,Sometime World,13236,Wednesday,16
2019-01-16 16:45:00,Wishbone Ash,The King Will Come,308472,Wednesday,16
2019-01-16 16:52:00,Wishbone Ash,Silver Shoes,398333,Wednesday,16
2019-01-16 16:57:00,Men At Work,Down Under,222320,Wednesday,16
2019-01-16 17:08:00,Men At Work,Who Can It Be Now?,15036,Wednesday,17
2019-01-16 18:42:00,Arctic Monkeys,R U Mine?,17013,Wednesday,18
2019-01-16 18:46:00,Arctic Monkeys,R U Mine?,201726,Wednesday,18
2019-01-16 18:49:00,Arctic Monkeys,Why'd You Only Call Me When You're High?,161123,Wednesday,18
2019-01-16 18:52:00,Arctic Monkeys,Fluorescent Adolescent,183893,Wednesday,18
2019-01-16 18:55:00,Arctic Monkeys,Arabella,207356,Wednesday,18
2019-01-17 10:28:00,Arctic Monkeys,Snap Out Of It,191471,Thursday,10
2019-01-17 10:33:00,Arctic Monkeys,I Wanna Be Yours,299225,Thursday,10
2019-01-17 10:36:00,Arctic Monkeys,When The Sun Goes Down,214358,Thursday,10
2019-01-17 10:41:00,Arctic Monkeys,Do Me a Favour,264622,Thursday,10
2019-01-17 16:51:00,Arctic Monkeys,Do Me a Favour,218350,Thursday,16
2019-01-17 16:56:00,Arctic Monkeys,505,248929,Thursday,16
2019-01-17 17:03:00,Arctic Monkeys,505,248984,Thursday,17
2019-01-17 17:07:00,Arctic Monkeys,This House is a Circus,166550,Thursday,17
2019-01-17 17:08:00,Arctic Monkeys,"If You Were There, Beware",31200,Thursday,17
2019-01-17 17:11:00,Arctic Monkeys,From The Ritz To The Rubble,193426,Thursday,17
2019-01-17 17:12:00,Arctic Monkeys,Dancing Shoes,10752,Thursday,17
2019-01-17 17:13:00,Arctic Monkeys,Dancing Shoes,93233,Thursday,17
2019-01-17 17:16:00,Arctic Monkeys,Brianstorm,172866,Thursday,17
2019-01-17 17:18:00,Arctic Monkeys,Teddy Picker,124504,Thursday,17
2019-01-17 18:48:00,Arctic Monkeys,D is for Dangerous,138106,Thursday,18
2019-01-17 18:50:00,Arctic Monkeys,Balaclava,171226,Thursday,18
2019-01-17 18:53:00,Arctic Monkeys,Only Ones Who Know,184760,Thursday,18
2019-01-17 18:55:00,Arctic Monkeys,Fluorescent Adolescent,109585,Thursday,18
2019-01-17 19:03:00,Arctic Monkeys,505,253586,Thursday,19
2019-01-18 10:59:00,Arctic Monkeys,Electricity,107793,Friday,10
2019-01-18 11:01:00,Arctic Monkeys,R U Mine?,95846,Friday,11
2019-01-18 11:04:00,Arctic Monkeys,Do Me a Favour,203537,Friday,11
2019-01-18 11:09:00,Arctic Monkeys,505,282847,Friday,11
2019-01-18 11:12:00,Arctic Monkeys,Balaclava,171226,Friday,11
2019-01-18 11:15:00,Arctic Monkeys,Fluorescent Adolescent,183893,Friday,11
2019-01-18 11:18:00,Arctic Monkeys,Only Ones Who Know,184760,Friday,11
2019-01-18 11:21:00,Arctic Monkeys,Do Me a Favour,209253,Friday,11
2019-01-18 11:25:00,Arctic Monkeys,This House is a Circus,191680,Friday,11
2019-01-18 11:29:00,Arctic Monkeys,"If You Were There, Beware",276200,Friday,11
2019-01-18 11:32:00,Arctic Monkeys,The Bad Thing,145213,Friday,11
2019-01-18 11:35:00,Arctic Monkeys,Old Yellow Bricks,193226,Friday,11
2019-01-18 11:39:00,Arctic Monkeys,505,253586,Friday,11
2019-01-18 17:51:00,The Beatles,It Won't Be Long - Remastered 2009,133386,Friday,17
2019-01-18 17:53:00,The Beatles,All I've Got To Do - Remastered 2009,122573,Friday,17
2019-01-18 17:55:00,The Beatles,All My Loving - Remastered 2009,127853,Friday,17
2019-01-18 17:57:00,The Beatles,Don't Bother Me - Remastered 2009,148253,Friday,17
2019-01-18 17:59:00,The Beatles,Little Child - Remastered 2009,106400,Friday,17
2019-01-18 18:01:00,The Beatles,Till There Was You - Remastered 2009,133506,Friday,18
2019-01-18 18:04:00,The Beatles,Please Mister Postman - Remastered 2009,154160,Friday,18
2019-01-18 18:07:00,The Beatles,Roll Over Beethoven - Remastered 2009,165466,Friday,18
2019-01-18 18:09:00,The Beatles,Hold Me Tight - Remastered 2009,151906,Friday,18
2019-01-18 18:12:00,The Beatles,You Really Got A Hold On Me - Remastered 2009,181346,Friday,18
2019-01-18 18:14:00,The Beatles,I Wanna Be Your Man - Remastered 2009,119506,Friday,18
2019-01-18 18:17:00,The Beatles,Devil In Her Heart - Remastered 2009,146213,Friday,18
2019-01-18 18:19:00,The Beatles,Not A Second Time - Remastered 2009,126826,Friday,18
2019-01-18 18:22:00,The Beatles,Money (That's What I Want) - Remastered 2009,169506,Friday,18
2019-01-18 18:24:00,The Kinks,All Day and All of the Night,139430,Friday,18
2019-01-18 18:27:00,The Beatles,Roll Over Beethoven - Remastered 2009,165466,Friday,18
2019-01-18 18:27:00,The Beatles,Hold Me Tight - Remastered 2009,10383,Friday,18
2019-01-18 18:29:00,The Beatles,"Words Of Love - Live At The BBC For ""Pop Go The Beatles"" / 20th August, 1963",115746,Friday,18
2019-01-18 18:30:00,Rodney Burke,"How About It, Gorgeous? - Live At The BBC For ""Pop Go The Beatles"" / 30th July, 1963",37266,Friday,18
2019-01-18 18:31:00,The Beatles,"Do You Want To Know A Secret - Live At The BBC For ""Pop Go The Beatles"" / 30th July, 1963",107520,Friday,18
2019-01-18 18:34:00,The Beatles,"Lucille - Live At The BBC For ""Pop Go The Beatles"" / 17th September, 1963",148800,Friday,18
2019-01-18 18:34:00,Lee Peters,"Hey Paul…. - Live At The BBC For ""Pop Go The Beatles"" / 25th June, 1963",21066,Friday,18
2019-01-18 18:37:00,Lee Peters,"Hello! - Live At The BBC For ""Pop Go The Beatles"" / 25th June, 1963",18880,Friday,18
